id_siniestro,id_poliza,id_asegurado,id_vehiculo,ramo,cobertura,fecha_ocurrencia,fecha_reporte,monto_reclamado_usd,monto_estimado_usd,monto_pagado_usd,estado,sucursal,ciudad_evento,descripcion,documentos_completos,id_beneficiario,tipo_beneficiario,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,tuvo_parte_policial,tuvo_testigo,fault_responsable,etiqueta_fraude_simulada,ramo_pol,fecha_inicio,fecha_fin,prima_usd,suma_asegurada_usd,deducible_usd,canal_venta,ciudad,estado_poliza,tipo_cobertura,segmento,antiguedad_anios,ciudad_ase,num_polizas,reclamos_ultimos_12_meses,mora_actual,score_cliente_simulado,placa,chasis,motor,marca,modelo,anio_vehiculo,categoria,valor_comercial_usd,id_proveedor,nombre,tipo,ciudad_prov,antiguedad_anios_prov,lista_restrictiva,reclamos_asociados,porcentaje_casos_observados,monto_promedio_reclamado_usd
SIN-013192,POL-0010632,ASE-005249,VEH-0012041,Vehículos,Choque,2025-11-26,2025-12-19,23442.71,27766.05,23442.71,Liquidado,Cuenca,Cuenca,"Solicito atención al siguiente caso. El 26/11/2025 alrededor de las 01:30, mi vehículo fue golpeado por un taxi en Tumbaco cuando este intentaba un giro indebido. Daño en maletero. Notifico para los trámites correspondientes. Ref. 637629.",True,PRV-0014,Taller,313,52,23,3,False,False,Asegurado,0,Vehículos,2025-01-17,2026-01-17,1478.45,28272.15,400.0,Web,Quito,Vigente,Collision,Joven,11,Quito,2,2,False,703,PIM-4956,9KEVFSETW6CF2UP56,YZ8IPMPKN4,Honda,Civic,2018,Sedan,24661.82,PRV-0014,Mecánica Express Machala,Taller,Quito,11,False,323,279,5115.69
SIN-013193,POL-0006857,ASE-003385,VEH-0006766,Vehículos,Responsabilidad Civil,2025-08-28,2025-09-01,5503.18,6471.0,5503.18,Pago Parcial,Machala,Machala,Reporto siniestro ocurrido el 28/08/2025 en Sangolquí. Un vehículo de mayor tonelaje me cerró el paso y colisionamos generando daños en capó. Notifico para los trámites correspondientes. Ref. 604085.,True,PRV-0009,Taller,99,266,4,5,False,False,Asegurado,0,Vehículos,2024-06-26,2025-06-26,519.0,19935.21,400.0,Agente,Cuenca,Vigente,Liability,Joven,5,Cuenca,5,5,False,662,AVK-2585,TM5PXMTGN1V95H4CT,DTHDB9ZD6,Toyota,RAV4,2017,Sport,18800.93,PRV-0009,Multi Servicios Vehiculares S.A.,Taller,Portoviejo,6,False,341,235,5345.38
SIN-013194,POL-0007505,ASE-003700,VEH-0006002,Vehículos,Robo,2025-03-17,2025-03-24,18973.72,22768.46,18973.72,Pago Total,Quito,Quito,"Aprovechando que dejé el vehículo en marcha frente a una farmacia en Kennedy, un sujeto lo abordó y se dio a la fuga. Adjunto documentación de respaldo. Ref. 936832.",True,PRV-0008,Taller,123,242,7,0,False,False,Tercero,0,Vehículos,2023-08-03,2024-08-02,1063.38,18070.21,400.0,Banca seguros,Quito,Vencida,All Perils,Estándar,12,Quito,5,5,False,553,PRF-7773,0AY5XH4G1KDT0Z693,M1S7L482,Toyota,Fortuner,2014,Sedan,16637.15,PRV-0008,Taller Quito Norte,Taller,Ibarra,22,False,309,453,6328.19
SIN-013195,POL-0004275,ASE-002089,VEH-0007950,Vehículos,Choque,2025-11-17,2025-11-18,25900.57,31080.68,25900.57,Pago Parcial,Cuenca,Cuenca,Salí del estacionamiento del centro comercial y un tercero que circulaba en reversa impactó trasera de mi vehículo. Existe video de cámaras del lugar. Quedo a la espera de la inspección del perito. Ref. 373845.,False,PRV-0040,Perito,357,8,1,0,False,False,Asegurado,0,Vehículos,2023-02-27,2024-02-27,636.47,24667.21,400.0,Agente,Cuenca,Vencida,Liability,Estándar,6,Cuenca,5,5,False,610,AJC-9387,ED2Y8MFPV15GUCK1N,167FNOGX,Honda,Fit,2015,Sport,25535.38,PRV-0040,Perito Aut. M. Vinueza,Perito,Quito,14,False,291,241,5762.87
SIN-013196,POL-0004494,ASE-002205,VEH-0012042,Vehículos,Responsabilidad Civil,2025-11-08,2025-11-18,1784.63,1766.23,1784.63,Pago Total,Cuenca,Cuenca,"El suscrito asegurado informa: Atendiendo a familiar transportado al hospital, un automotor en la Panamericana Sur cruzó sin precaución la intersección y produjo daños severos en parabrisas. Ref. 187847.",False,PRV-0022,Taller,268,97,10,0,False,False,Asegurado,0,Vehículos,2025-02-13,2026-02-13,2083.3,60000.0,400.0,Venta directa,Cuenca,Vigente,Liability,Estándar,18,Cuenca,2,2,False,717,AKC-1692,CZWLE8XHTC5SHMZAE,FAD55CO4,Chevrolet,D-Max,2018,Sport,73230.85,PRV-0022,AutoExpress 24h,Taller,Cuenca,21,False,328,366,4951.5
SIN-013197,POL-0012990,ASE-006402,VEH-0012043,Vehículos,Choque,2025-10-13,2025-10-15,20807.79,10403.9,0.0,Reserva,Guayaquil,Guayaquil,"Por medio del presente, Realizando giro en intersección de Vía Daule con calle Sucre, fui golpeado en lateral izquierda por automotor que circulaba a velocidad excesiva. Hubo testigos del evento. Se anexa parte policial. Ref. 501809.",True,PRV-0027,Taller,309,56,2,0,False,False,Asegurado,0,Vehículos,2024-12-08,2025-12-08,1402.54,19941.29,400.0,Agente,Guayaquil,Vigente,All Perils,Estándar,7,Guayaquil,3,3,False,724,GJO-6090,2U4AXP99ZXHPFAHS2,RQC2CZL8S4,Toyota,Fortuner,2018,Sedan,14973.7,PRV-0027,Tecnoservicios Diésel,Taller,Santo Domingo,22,False,290,345,5601.36
SIN-013198,POL-0010957,ASE-005410,VEH-0012044,Vehículos,Responsabilidad Civil,2025-08-02,2025-08-08,16910.73,20006.98,0.0,Cierre Sin Consecuencia,Guayaquil,Guayaquil,"Comunico que Atendiendo a familiar transportado al hospital, un automotor en la Av. de las Américas cruzó sin precaución la intersección y produjo daños severos en maletero. Solicito gestionar la cobertura conforme a la póliza. Ref. 834646.",True,PRV-0003,Taller,210,155,6,5,False,False,Tercero,0,Vehículos,2025-01-04,2026-01-04,700.04,27515.6,400.0,Web,Guayaquil,Vigente,Liability,Estándar,12,Guayaquil,2,2,False,780,GPX-4199,FX9Z89M4CDD86FLJL,KRXK2LQXSK,Toyota,Corolla,2018,Sport,4000.0,PRV-0003,Mecánica Integral Pichincha,Taller,Manta,4,False,300,40,5239.83
SIN-013199,POL-0001376,ASE-000674,VEH-0000563,Vehículos,Choque,2025-08-05,2025-08-07,8936.56,9099.18,8936.56,Anticipo,Machala,Machala,Hago constar que Choque múltiple en la Panamericana Sur en condiciones de lluvia. Mi vehículo recibió impacto de dos automotores y presenta afectación en guardafango. Solicito gestionar la cobertura conforme a la póliza. Ref. 272728.,True,PRV-0004,Taller,117,248,2,3,False,False,Asegurado,0,Vehículos,2022-04-30,2023-04-30,1176.14,17302.64,400.0,Broker,Guayaquil,Vencida,All Perils,Joven,15,Guayaquil,4,4,False,585,GUQ-7966,M4G7MMTAEFXEXU9CK,CX6BJXYXW,Chevrolet,Sail,2014,Sedan,15956.25,PRV-0004,Centro Automotriz Equinoccial,Taller,Manta,19,False,324,309,6569.8
SIN-013200,POL-0010373,ASE-005112,VEH-0012045,Vehículos,Responsabilidad Civil,2025-07-26,2025-08-05,13783.93,15632.75,13783.93,Pago Total,Guayaquil,Guayaquil,El día 26/07/2025 circulando por la Panamericana Norte en sentido este-sur fui impactado en la parte posterior por otro vehículo que no respetó la señalización. El conductor del otro vehículo se dio a la fuga. Adjunto documentación de respaldo. Ref. 809996.,False,PRV-0009,Taller,100,265,10,5,False,False,Asegurado,0,Vehículos,2025-04-17,2026-04-17,886.21,26363.53,400.0,Web,Guayaquil,Vigente,Liability,Joven,2,Guayaquil,4,4,False,654,GFL-5625,W55VC2XNYYJENUSK0,0K53YHXEH,Chevrolet,Aveo,2018,Sport,27807.33,PRV-0009,Multi Servicios Vehiculares S.A.,Taller,Portoviejo,6,False,341,235,5345.38
SIN-013201,POL-0009475,ASE-004655,VEH-0012046,Vehículos,Choque,2025-03-28,2025-04-04,25140.87,24616.43,25140.87,Pago Parcial,Quito,Quito,Solicito atención al siguiente caso. Choque múltiple en la Av. Mariscal Sucre en condiciones de lluvia. Mi vehículo recibió impacto de dos automotores y presenta afectación en techo. Solicito gestionar la cobertura conforme a la póliza. Ref. 860400.,False,PRV-0016,Taller,58,307,7,3,False,False,Asegurado,0,Vehículos,2025-01-29,2026-01-29,1219.17,25945.8,400.0,Broker,Quito,Vigente,Collision,Corporativo,3,Quito,3,3,False,752,PIZ-2313,05F8GM2ST5TNM7WXN,FI0SPV30X,Chevrolet,Onix,2018,Sedan,23927.53,PRV-0016,Auto Repuestos y Servicio Imbabura,Taller,Quito,13,False,332,301,5616.3
SIN-013202,POL-0008900,ASE-004377,VEH-0012047,Vehículos,Choque,2025-03-24,2025-03-27,26146.88,26988.97,26146.88,Pago Total,Quito,Quito,"El suscrito asegurado informa: Volcadura del vehículo ocurrida la madrugada del 24/03/2025 en curva pronunciada de la Av. Eloy Alfaro. Conductor único, sin terceros involucrados. Ref. 806063.",True,PRV-0017,Taller,160,205,3,3,False,False,Asegurado,0,Vehículos,2024-10-15,2025-10-15,1230.19,24206.16,400.0,Agente,Quito,Vigente,Collision,Estándar,4,Quito,3,3,False,733,PTQ-3096,A1SGERK3AMKMMWKAP,X63I4OFQ,Chevrolet,Spark,2016,Sedan,22609.14,PRV-0017,Latonería Internacional,Taller,Guayaquil,23,False,353,2323,6701.74
SIN-013203,POL-0011386,ASE-005620,VEH-0012048,Vehículos,Choque,2025-09-16,2025-12-19,2678.48,3214.18,2678.48,Liquidado,Ibarra,Ibarra,"Hago constar que Colisión por alcance en la Av. Mariscal Sucre, conductor del vehículo posterior no guardó distancia prudente. Daños menores en parachoques y maletero. Ref. 830420.",True,PRV-0037,Clínica,110,255,94,3,False,False,Asegurado,0,Vehículos,2025-05-29,2026-05-29,807.68,17720.76,400.0,Agente,Ibarra,Vigente,Collision,Estándar,10,Ibarra,3,3,False,628,IBC-7718,2NF0AMD5GN23ZEPPE,AAKHM1035,Chevrolet,Sail,2018,Sedan,18153.28,PRV-0037,Clínica Equinoccial,Clínica,Guayaquil,9,False,327,306,531.91
SIN-013204,POL-0005595,ASE-002752,VEH-0012049,Vehículos,Choque,2025-06-25,2025-07-05,7086.78,7141.61,0.0,Negativa,Guayaquil,Guayaquil,"Comunico que Atendiendo a familiar transportado al hospital, un automotor en la Vía a la Costa cruzó sin precaución la intersección y produjo daños severos en guardafango. Se anexan fotografías del evento. Ref. 435527.",True,PRV-0007,Taller,104,261,10,3,False,False,Tercero,0,Vehículos,2025-03-13,2026-03-13,813.07,16608.2,400.0,Web,Guayaquil,Vigente,Collision,Estándar,5,Guayaquil,3,3,False,770,GDR-7439,27MC3D7VD14RZ4PF4,PZDV44RZYB,Chevrolet,Aveo,2018,Sedan,4000.0,PRV-0007,Auto Reparaciones Cuenca,Taller,Manta,21,False,413,1937,5893.07
SIN-013205,POL-0010152,ASE-005000,VEH-0000974,Vehículos,Responsabilidad Civil,2025-04-17,2025-04-23,11756.97,14108.36,0.0,Cierre Sin Consecuencia,Guayaquil,Guayaquil,El suscrito asegurado informa: Salí del estacionamiento del centro comercial y un tercero que circulaba en reversa impactó posterior de mi vehículo. Existe video de cámaras del lugar. Se anexan fotografías del evento. Ref. 291949.,True,PRV-0046,Perito,143,222,6,3,False,False,Asegurado,0,Vehículos,2023-02-11,2024-02-11,623.54,11197.11,400.0,Venta directa,Guayaquil,Vencida,All Perils,Corporativo,6,Guayaquil,5,5,False,531,GVQ-3101,RGXVA0TWRGP2SYN12,UI66XECNP,Chevrolet,Captiva,2016,Sedan,13240.38,PRV-0046,Perito Aut. P. Tobar,Perito,Santo Domingo,12,False,284,317,5628.61
SIN-013206,POL-0007700,ASE-003791,VEH-0012050,Vehículos,Responsabilidad Civil,2025-09-16,2025-09-24,1946.57,1908.35,0.0,Reserva,Quito,Quito,"Solicito atención al siguiente caso. A las 16:00 del 16/09/2025, en la Panamericana Norte, otro vehículo invadió mi carril produciendo impacto lateral derecha. Se reporta daño en parabrisas del vehículo asegurado. Se anexa parte policial. Ref. 910937.",True,PRV-0037,Clínica,168,197,8,1,False,False,Asegurado,0,Vehículos,2025-04-01,2026-04-01,565.21,18239.35,400.0,Venta directa,Quito,Vigente,Liability,Estándar,11,Quito,2,2,False,739,PCQ-5175,905VUV1JAET4HGWED,1VA5VNP2DB,Toyota,Hilux,2018,Sport,15266.34,PRV-0037,Clínica Equinoccial,Clínica,Guayaquil,9,False,327,306,531.91
SIN-013207,POL-0006683,ASE-003300,VEH-0003238,Vehículos,Choque,2025-09-01,2025-09-02,21627.15,10813.58,21627.15,Pago Total,Quito,Quito,"Solicito atención al siguiente caso. Colisión por alcance en la Panamericana Norte, conductor del vehículo posterior no guardó distancia prudente. Daños menores en parachoques y maletero. Se anexan fotografías del evento. Ref. 216865.",False,PRV-0017,Taller,294,71,1,1,False,False,Tercero,0,Vehículos,2022-10-28,2023-10-28,736.55,24204.26,400.0,Web,Quito,Vencida,Liability,Joven,9,Quito,5,5,False,573,PJR-6292,6PMJ9LR4W07B76A3D,4BXESZKS,Chevrolet,Sail,2017,Sport,26656.07,PRV-0017,Latonería Internacional,Taller,Guayaquil,23,False,353,2323,6701.74
SIN-013208,POL-0009229,ASE-004532,VEH-0007662,Vehículos,Choque,2025-08-23,2025-08-26,1857.08,2228.5,0.0,Reserva,Quito,Quito,"El suscrito asegurado informa: A las 04:00 del 23/08/2025, en la Av. Mariscal Sucre, otro vehículo invadió mi carril produciendo impacto lateral izquierda. Se reporta daño en parachoques delantero del vehículo asegurado. Adjunto documentación de respaldo. Ref. 202373.",True,PRV-0023,Taller,282,83,3,3,False,False,Asegurado,0,Vehículos,2024-01-15,2025-01-14,150.0,16223.52,400.0,Broker,Quito,Vencida,All Perils,Estándar,18,Quito,4,4,False,684,PTZ-4625,TBT1JNLRMY90P1WVJ,E91WSWP8,Honda,CR-V,2018,Sedan,21475.87,PRV-0023,Servicios Vehiculares Bolívar,Taller,Santo Domingo,4,False,317,41,5356.89
SIN-013209,POL-0013380,ASE-006596,VEH-0012051,Vehículos,Choque,2025-02-04,2025-02-05,8061.91,9047.86,0.0,Negativa,Guayaquil,Guayaquil,Para conocimiento de la Compañía: Pérdida de control del vehículo por desperfecto mecánico en plena Av. Francisco de Orellana; impacto contra muro de contención. Daños extensos en luneta. Estoy disponible para ampliar información si se requiere. Ref. 390252.,True,PRV-0003,Taller,304,61,1,0,False,False,Tercero,0,Vehículos,2024-04-06,2025-04-06,894.27,19773.94,400.0,Web,Guayaquil,Vencida,Collision,Premium,12,Guayaquil,1,1,False,847,GWD-3552,M6RAK6K5VN3LJN66C,ZW7KO9A7H,Mazda,BT-50,2020,Sedan,15305.72,PRV-0003,Mecánica Integral Pichincha,Taller,Manta,4,False,300,40,5239.83
SIN-013210,POL-0005218,ASE-002564,VEH-0012052,Vehículos,Choque,2025-05-06,2025-05-08,7220.12,7814.12,7220.12,Liquidado,Cuenca,Cuenca,Reporto a la aseguradora que El día 06/05/2025 circulando por la Av. República en sentido sur-oeste fui impactado en la parte frontal por otro vehículo que no respetó la señalización. El conductor del otro vehículo se dio a la fuga. Notifico para los trámites correspondientes. Ref. 991120.,True,PRV-0025,Taller,98,267,2,1,False,False,Asegurado,0,Vehículos,2025-01-28,2026-01-28,934.75,20747.58,500.0,Banca seguros,Cuenca,Vigente,Collision,Estándar,6,Cuenca,3,3,False,659,AYE-0975,LJJ6BNHG40C88X2E6,OGA9XSVK1,Volkswagen,Amarok,2019,Sedan,18811.59,PRV-0025,Mecánica Especializada Toyotech,Taller,Ibarra,16,False,278,216,5285.05
SIN-013211,POL-0009145,ASE-004493,VEH-0000970,Vehículos,Daño,2025-06-25,2025-08-28,21164.06,24480.96,0.0,Reserva,Quito,Quito,Inundación por desborde de alcantarillado afectó componentes eléctricos del vehículo estacionado en Ponceano. Notifico para los trámites correspondientes. Ref. 642964.,False,PRV-0015,Taller,247,118,64,5,False,False,Asegurado,1,Vehículos,2022-06-08,2023-06-08,528.17,20222.34,500.0,Banca seguros,Quito,Vencida,Liability,Estándar,8,Quito,4,4,True,516,PAC-0177,7LY3JK3N89FL9HKJ0,O6VJHPFOL,Chevrolet,Tracker,2016,Sport,19199.73,PRV-0015,Servi-Frenos Ecuador,Taller,Quito,13,False,313,447,5368.16
SIN-013212,POL-0007400,ASE-003649,VEH-0012053,Vehículos,Responsabilidad Civil,2025-08-31,2025-09-01,5250.0,6300.0,0.0,Cierre Sin Consecuencia,Quito,Quito,Para conocimiento de la Compañía: Salí del estacionamiento del centro comercial y un tercero que circulaba en reversa impactó lateral izquierda de mi vehículo. Existe video de cámaras del lugar. Solicito gestionar la cobertura conforme a la póliza. Ref. 446857.,True,PRV-0011,Taller,304,61,1,0,False,False,Asegurado,0,Vehículos,2024-10-31,2025-10-31,778.22,5000.0,400.0,Agente,Quito,Vigente,Liability,Estándar,2,Quito,2,2,False,749,PPX-9554,NEJZ35A4LFBUB6RNY,PC7E6ONC,Honda,CR-V,2018,Sport,23926.64,PRV-0011,Pinturas y Latonería Sur,Taller,Ibarra,16,True,328,125,5451.04
SIN-013213,POL-0009705,ASE-004771,VEH-0012054,Vehículos,Choque,2025-06-26,2025-07-01,17811.39,19978.15,0.0,Reserva,Ambato,Ambato,"Mientras realizaba la prueba de manejo de Sangolquí hacia el centro de la ciudad, un motociclista impactó mi vehículo. Daños superficiales en parachoques delantero. Solicito se atienda con prontitud el reclamo. Ref. 408724.",True,PRV-0013,Taller,174,191,5,1,False,False,Tercero,0,Vehículos,2025-01-03,2026-01-03,809.82,18093.88,400.0,Venta directa,Ambato,Vigente,Collision,Joven,14,Ambato,2,2,False,778,THF-7507,92UPNP07FN58ZS1EP,MVJMSK6WB,Chevrolet,D-Max,2019,Sedan,17577.09,PRV-0013,Reparauto Loja,Taller,Portoviejo,21,False,352,2386,6705.24
SIN-013214,POL-0001788,ASE-000863,VEH-0001248,Vehículos,Choque,2025-09-13,2025-09-14,22905.78,11452.89,22905.78,Liquidado,Guayaquil,Guayaquil,"Para conocimiento de la Compañía: Realizando giro en intersección de Vía a la Costa con calle García Moreno, fui golpeado en posterior por automotor que circulaba a velocidad excesiva. Hubo testigos del evento. Ref. 815786.",True,PRV-0038,Clínica,91,274,1,5,False,False,Asegurado,0,Vehículos,2022-10-18,2023-10-18,150.0,27990.67,400.0,Venta directa,Guayaquil,Vencida,Liability,Estándar,1,Guayaquil,4,4,False,715,GFO-5292,6VTAUDGJ8SRX3VNWB,NYW59BCJQJ,Acura,RDX,2016,Sport,26515.81,PRV-0038,Centro Médico Cuenca,Clínica,Machala,25,False,308,325,5185.57
SIN-013215,POL-0005333,ASE-002614,VEH-0012055,Vehículos,Choque,2025-09-09,2025-09-09,2315.55,2778.66,0.0,Reserva,Guayaquil,Guayaquil,"Para conocimiento de la Compañía: A las 02:45 del 09/09/2025, en la Panamericana Norte, otro vehículo invadió mi carril produciendo impacto lateral derecha. Se reporta daño en puerta del conductor del vehículo asegurado. Solicito se atienda con prontitud el reclamo. Ref. 631953.",True,PRV-0007,Taller,138,227,0,0,False,False,Asegurado,0,Vehículos,2025-04-24,2026-04-24,780.67,18633.47,400.0,Broker,Guayaquil,Vigente,Collision,Corporativo,13,Guayaquil,1,1,False,787,GEY-0051,DBLZJ20FM76SW7U1C,WGWAK86B,Chevrolet,Onix,2020,Sedan,20383.3,PRV-0007,Auto Reparaciones Cuenca,Taller,Manta,21,False,413,1937,5893.07
SIN-013216,POL-0008787,ASE-004321,VEH-0012056,Vehículos,Choque,2025-09-19,2025-09-21,20311.89,10155.94,0.0,Negativa,Loja,Loja,Pongo en conocimiento: Reporto siniestro ocurrido el 19/09/2025 en Solanda. Un vehículo de mayor tonelaje me cerró el paso y colisionamos generando daños en luneta. Ref. 680811.,True,PRV-0025,Taller,304,61,2,5,False,False,Asegurado,0,Vehículos,2024-11-19,2025-11-19,770.61,18582.69,400.0,Broker,Loja,Vigente,Collision,Estándar,11,Loja,2,2,False,702,LXM-4165,K9DYFSNMVHMTWS9SU,UII35LLBMC,Chevrolet,D-Max,2018,Sedan,16165.68,PRV-0025,Mecánica Especializada Toyotech,Taller,Ibarra,16,False,278,216,5285.05
SIN-013217,POL-0011742,ASE-005799,VEH-0003320,Vehículos,Choque,2025-12-08,2025-12-16,19603.57,23524.28,19603.57,Liquidado,Cuenca,Cuenca,"A las 19:15 del 08/12/2025, en la Av. 6 de Diciembre, otro vehículo invadió mi carril produciendo impacto lateral derecha. Se reporta daño en parachoques delantero del vehículo asegurado. Solicito gestionar la cobertura conforme a la póliza. Ref. 899226.",True,PRV-0048,Perito,115,250,8,3,False,False,Asegurado,0,Vehículos,2023-07-28,2024-07-27,1361.14,18670.07,400.0,Web,Cuenca,Vencida,All Perils,Corporativo,7,Cuenca,4,4,False,730,AVA-0035,58LHN685C44HF4VA3,C1UFC01R5L,Chevrolet,Tracker,2016,Sedan,15030.48,PRV-0048,Inspecciones Técnicas Andinas,Perito,Guayaquil,4,False,313,319,5900.39
SIN-013218,POL-0013006,ASE-006410,VEH-0006288,Vehículos,Choque,2025-04-22,2025-05-07,12400.64,12382.77,0.0,Cierre Sin Consecuencia,Manta,Manta,Para conocimiento de la Compañía: Vehículo asegurado sufrió colisión lateral mientras se encontraba detenido en semáforo en la avenida Av. Naciones Unidas. El tercero responsable abandonó el lugar antes de la llegada de la policía. Se anexa parte policial. Ref. 386661.,True,PRV-0039,Perito,47,318,15,0,False,False,Asegurado,0,Vehículos,2024-04-16,2025-04-16,802.73,24800.88,400.0,Agente,Manta,Vencida,Liability,Estándar,3,Manta,5,5,False,557,MTB-6534,C0SBS42GK5J9T0JJ9,RIBOHI91YR,Dodge,Charger,2017,Sport,24456.77,PRV-0039,Perito Aut. J. Carrasco,Perito,Machala,13,False,318,252,5705.45
SIN-013219,POL-0007839,ASE-003862,VEH-0002043,Vehículos,Pérdida Total,2025-05-06,2025-05-06,25322.82,30387.38,25322.82,Liquidado,Quito,Quito,Pongo en conocimiento: El día 06/05/2025 circulando por la Av. República en sentido oeste-este fui impactado en la parte frontal por otro vehículo que no respetó la señalización. El conductor del otro vehículo se dio a la fuga. Solicito gestionar la cobertura conforme a la póliza. Ref. 646276.,True,PRV-0036,Clínica,81,284,0,0,False,False,Tercero,0,Vehículos,2023-06-08,2024-06-07,1162.51,24116.97,400.0,Web,Quito,Vencida,Collision,Estándar,20,Quito,4,4,False,631,PIS-9778,EWAVSTS02J7KVLH7F,ILSE87OI,Toyota,Fortuner,2016,Sedan,24200.54,PRV-0036,Policlínico Manabí,Clínica,Guayaquil,11,False,312,385,511.88
SIN-013220,POL-0001779,ASE-000859,VEH-0012057,Vehículos,Choque,2025-05-02,2025-05-02,30000.0,15000.0,0.0,Reserva,Ambato,Ambato,"Hago constar que Volcadura del vehículo ocurrida la madrugada del 02/05/2025 en curva pronunciada de la Av. Galo Plaza. Conductor único, sin terceros involucrados. Se anexa parte policial. Ref. 859558.",True,PRV-0028,Taller,158,207,0,1,False,False,Asegurado,0,Vehículos,2024-11-25,2025-11-25,1558.25,33288.58,400.0,Banca seguros,Ambato,Vigente,Collision,Premium,6,Ambato,1,1,True,597,TLZ-2531,HSDTLRL133KP2XUT6,EVUJZELK,Ford,Ranger,2016,Sedan,4000.0,PRV-0028,Auto Eléctrica La Florida,Taller,Manta,12,False,322,217,5484.93
SIN-013221,POL-0011903,ASE-005884,VEH-0012058,Vehículos,Daño,2025-05-02,2025-05-02,4517.59,4939.69,0.0,Cierre Sin Consecuencia,Machala,Machala,"Por medio del presente, Vidrio frontal del vehículo se quebró por impacto de piedra mientras circulaba por la Vía a la Costa. Solicito gestionar la cobertura conforme a la póliza. Ref. 725880.",True,PRV-0007,Taller,155,210,0,1,False,False,Asegurado,0,Vehículos,2024-11-28,2025-11-28,592.26,8586.6,400.0,Venta directa,Machala,Vigente,All Perils,Corporativo,5,Machala,3,3,False,772,OIX-9007,FAY5D4ZT84ZDAER7H,W748BEZQ,Toyota,Fortuner,2020,Sedan,10052.22,PRV-0007,Auto Reparaciones Cuenca,Taller,Manta,21,False,413,1937,5893.07
SIN-013222,POL-0008074,ASE-003976,VEH-0012059,Vehículos,Responsabilidad Civil,2025-05-03,2025-05-28,15699.89,18637.4,15699.89,Pago Total,Guayaquil,Guayaquil,"Comunico que A las 23:45 del 03/05/2025, en la Av. Simón Bolívar, otro vehículo invadió mi carril produciendo impacto trasera. Se reporta daño en guardafango del vehículo asegurado. Se anexan fotografías del evento. Ref. 966386.",True,PRV-0042,Perito,259,106,25,0,False,False,Asegurado,0,Vehículos,2024-08-17,2025-08-17,619.98,19934.96,400.0,Agente,Guayaquil,Vigente,Liability,Estándar,3,Guayaquil,3,3,False,687,GTE-3682,8JCNMRKGTY7R0DLWU,JZHLTFZQ,Mazda,BT-50,2018,Sport,20880.42,PRV-0042,Perito Aut. C. Espinoza,Perito,Loja,6,False,304,263,5181.23
SIN-013223,POL-0011735,ASE-005796,VEH-0004564,Vehículos,Choque,2025-09-11,2025-09-11,1004.27,1205.12,1004.27,Pago Parcial,Quito,Quito,"Realizando giro en intersección de Panamericana Sur con calle Olmedo, fui golpeado en posterior por automotor que circulaba a velocidad excesiva. Hubo testigos del evento. Solicito se atienda con prontitud el reclamo. Ref. 921432.",True,PRV-0040,Perito,254,111,0,0,False,False,Asegurado,0,Vehículos,2023-03-14,2024-03-13,559.7,20591.78,400.0,Web,Quito,Vencida,Liability,Estándar,11,Quito,6,6,False,628,PTL-5292,1BJWYU2WD6A4A4BPR,6XOPFRFPGK,Mazda,CX-5,2014,Sport,21208.83,PRV-0040,Perito Aut. M. Vinueza,Perito,Quito,14,False,291,241,5762.87
SIN-013224,POL-0002564,ASE-001237,VEH-0012060,Vehículos,Responsabilidad Civil,2025-09-08,2025-09-08,16053.19,17913.09,16053.19,Liquidado,Quito,Quito,"Hago constar que A las 10:15 del 08/09/2025, en la Av. Naciones Unidas, otro vehículo invadió mi carril produciendo impacto posterior. Se reporta daño en capó del vehículo asegurado. Solicito gestionar la cobertura conforme a la póliza. Ref. 245681.",True,PRV-0048,Perito,96,269,0,5,False,False,Asegurado,0,Vehículos,2025-06-04,2026-06-04,150.0,25716.39,400.0,Banca seguros,Quito,Vigente,Liability,Premium,9,Quito,3,3,True,507,PWK-0782,KWAN7D6LH1XRS2FUL,973Q8F2Q8O,Kia,Cerato,2019,Sport,28753.46,PRV-0048,Inspecciones Técnicas Andinas,Perito,Guayaquil,4,False,313,319,5900.39
SIN-013225,POL-0003037,ASE-001472,VEH-0002481,Vehículos,Responsabilidad Civil,2025-09-09,2025-09-26,10547.53,12134.41,0.0,Reserva,Cuenca,Cuenca,"Reporto a la aseguradora que Volcadura del vehículo ocurrida la madrugada del 09/09/2025 en curva pronunciada de la Panamericana Norte. Conductor único, sin terceros involucrados. Ref. 998674.",True,PRV-0031,Clínica,140,225,17,5,False,False,Asegurado,0,Vehículos,2022-08-28,2023-08-28,1011.76,15848.99,400.0,Broker,Cuenca,Vencida,All Perils,Premium,11,Cuenca,5,5,False,548,AHI-9059,6Z9GENK8W298AR4ZA,58INS5A1,Toyota,Yaris,2018,Sedan,4000.0,PRV-0031,Clínica San Rafael,Clínica,Santo Domingo,12,False,329,304,4795.18
